Player ID,Name,Position,Club,Nat,Height,Weight,Age,Transfer Value,Cro,Dri,Fre,Fin,Fir,Fla,Lon,OtB,Pas,Vis,Acc,Ant,Hea,Jum,Mar,Pac,Pos,Sta,Str,Tck,Agi,Bal,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Ref,TRO,Pun,Thr,Agg,Bra,Cmp,Cnt,Dec,Det,Ldr,Tea,Wor,Cor,L Th,Pen,Tec,Best Pos,Best Role,Best Duty,Agreed Playing Time,F/PT,Wage,Expires
916,Keilen Robinson,D (LC),Derby County,ENG,186 cm,77 kg,19,28000.0,10,6,4,8,7,5,7,8,10,11,5,7,12,13,10,6,10,6,7,11,8,10,3,1,3,3,2,3,2,2,1,2,2,12,12,10,7,10,13,8,8,10,6,6,7,12,D (C),Central Defender,Stopper,Youngster,Full Time,475.0,30/6/2024
917,Joel Roca,"M (C), AM (RLC)",Girona,ESP,178 cm,68 kg,20,8400000.0,10,14,9,9,12,16,10,12,11,11,13,10,7,5,6,12,6,10,8,9,14,12,1,1,1,3,2,2,1,1,3,3,1,9,10,12,9,11,14,7,11,11,9,7,9,14,"M/AM (RL), ST (RL)",Winger,Attack,Breakthrough Prospect,Full Time,3500.0,30/6/2024
918,Kaden Rodney,"D (R), DM, M (C)",Crystal Palace,ENG,188 cm,76 kg,20,325000.0,7,8,7,6,10,8,5,8,10,10,12,9,9,10,11,13,11,13,10,9,11,10,1,1,1,1,2,3,3,3,2,3,3,8,9,10,8,8,6,6,12,12,5,7,6,9,"DM, M (C)",Ball Winning Midfielder,Defend,Youngster,Full Time,1100.0,30/6/2024
919,Rodrigo Muniz,ST (C),Fulham,BRA,185 cm,80 kg,24,23000000.0,11,13,7,14,13,15,11,15,12,12,14,14,14,14,7,14,7,12,11,7,13,12,1,3,2,3,3,3,4,2,2,4,2,11,15,13,10,12,13,8,11,13,9,9,9,13,ST (C),Advanced Forward,Attack,Squad Player,Full Time,8750.0,30/6/2028
920,Manuel RodrÃ­guez,DM,Celta Vigo,ESP,193 cm,80 kg,17,170000.0,4,5,4,5,8,5,5,2,8,6,8,10,3,15,7,11,8,5,6,12,11,5,1,4,1,3,3,1,2,2,3,2,2,12,6,5,3,12,11,9,5,9,4,3,1,10,DM,Defensive Midfielder,Defend,Youngster,Youth Contract,65.0,30/6/2026
921,Marko Rog,M (C),Cagliari,CRO,180 cm,73 kg,29,1600000.0,10,13,12,8,12,12,12,14,14,12,12,13,6,10,11,13,10,12,11,13,14,13,3,1,2,3,3,2,1,3,1,1,3,14,13,10,13,11,16,6,14,13,11,4,13,12,M (C),Box To Box Midfielder,Support,Regular Starter,Full Time,25000.0,30/6/2024
922,Merlin RÃ¶hl,"DM, M/AM (C)",Everton,GER,192 cm,77 kg,22,11000000.0,9,14,6,11,14,15,10,12,13,12,13,12,12,14,10,15,10,15,11,12,13,12,3,4,2,1,1,1,2,1,1,3,1,13,12,12,12,12,15,8,15,15,4,8,8,15,M (C),Box To Box Midfielder,Support,-,Full Time,21000.0,30/6/2024
923,Alexei Rojas Fedorushchenko,GK,Arsenal,COL,186 cm,75 kg,19,750000.0,3,1,5,3,1,3,1,3,13,6,12,11,1,7,1,11,12,2,5,1,15,7,8,8,5,5,9,13,12,13,11,7,7,5,15,5,11,5,14,3,7,6,3,2,3,2,GK,Sweeper Keeper,Defend,Youngster,Full Time,800.0,30/6/2025
924,Filippo Romagna,D (C),Sassuolo,ITA,186 cm,75 kg,28,1300000.0,4,5,3,4,8,10,4,4,11,8,12,13,12,13,15,12,14,14,13,14,12,13,1,3,2,3,3,3,3,3,1,3,2,11,10,12,12,13,14,11,12,12,4,10,4,8,D (C),Central Defender,Defend,Regular Starter,Full Time,14250.0,30/6/2024
925,Alessio Romagnoli,D (C),Lazio,ITA,188 cm,78 kg,30,8800000.0,3,7,3,8,11,5,5,7,13,11,11,13,15,14,14,12,14,15,15,14,11,14,2,3,1,1,3,1,1,2,4,1,1,14,15,14,12,12,16,14,14,14,3,12,11,12,D (C),Wide Centre-Back,Defend,Important Player,Full Time,115000.0,30/6/2025
926,Leo RomÃ¡n,GK,Mallorca,ESP,189 cm,81 kg,24,2400000.0,3,1,7,3,10,1,3,3,13,11,13,13,2,13,1,13,14,11,12,3,9,12,12,10,10,8,16,13,11,16,9,8,13,10,10,12,13,10,9,12,12,11,5,2,2,5,GK,Goalkeeper,Defend,Backup,Full Time,5750.0,30/6/2028
927,Alessandro Romano,"DM, M (C)",Roma,SUI,183 cm,75 kg,19,240000.0,11,11,12,5,11,12,7,7,12,10,8,7,6,10,5,9,5,9,5,5,10,9,1,2,2,2,2,3,1,2,1,1,4,7,7,10,7,8,9,8,10,8,12,1,8,12,"DM, M (C)",Deep Lying Playmaker,Support,Youngster,Full Time,500.0,30/6/2024
928,Cristian Romero,D (C),Tottenham,ARG,185 cm,79 kg,27,93000000.0,6,9,4,8,13,8,5,6,14,11,14,18,16,14,16,14,16,14,15,18,14,14,3,1,3,1,1,2,2,3,3,1,1,20,15,16,15,15,16,16,14,17,5,4,8,14,D (C),Wide Centre-Back,Defend,Important Player,Full Time,190000.0,30/6/2027
929,Reggie Rose,GK,Brentford,ENG,185 cm,80 kg,20,55000.0,3,3,6,1,6,5,2,3,6,7,8,8,6,13,3,7,10,6,9,1,10,6,9,8,8,4,9,8,8,10,6,5,8,6,9,8,10,8,12,5,8,11,1,2,2,7,GK,Goalkeeper,Defend,Youngster,Full Time,400.0,30/6/2024
930,Filippo Rossi,M/AM (C),Udinese,ITA,192 cm,78 kg,18,55000.0,2,5,3,8,12,13,12,4,10,4,12,6,1,10,1,10,2,4,2,4,8,4,1,2,4,3,3,3,2,2,3,4,4,10,5,2,2,10,2,10,5,8,3,2,1,12,AM (C),Attacking Midfielder,Support,Youngster,Youth Contract,250.0,30/6/2024
931,James Rowswell,D (R),Tottenham,ENG,173 cm,63 kg,18,130000.0,10,5,1,2,5,5,3,2,6,3,13,6,6,6,7,13,7,5,3,13,13,5,3,3,2,2,3,1,3,3,3,3,1,14,8,6,5,10,9,6,6,6,4,5,1,4,D (RL),Full-Back,Defend,Youngster,Full Time,250.0,30/6/2024
932,Amir Rrahmani,D (C),Napoli,KOS,192 cm,83 kg,31,0.0,8,8,5,9,11,4,8,10,12,10,12,15,16,16,15,13,14,14,16,16,11,15,3,3,3,1,1,3,2,3,3,1,1,15,15,13,14,14,15,11,15,16,4,11,7,10,D (C),Wide Centre-Back,Defend,Regular Starter,Full Time,72000.0,30/6/2025
933,RubÃ©n GarcÃ­a,M/AM (RLC),Osasuna,ESP,171 cm,72 kg,31,7200000.0,15,14,14,12,14,16,13,14,14,15,14,12,7,5,5,13,6,13,11,9,14,12,4,2,2,2,3,1,3,3,3,2,2,11,14,13,13,14,15,7,14,13,14,4,13,15,"M/AM (RL), ST (RL)",Winger,Attack,Regular Starter,Full Time,29000.0,30/6/2024
934,RubÃ©n MartÃ­nez,DM,Valencia,ESP,172 cm,68 kg,18,50000.0,6,5,3,2,11,5,5,6,13,8,7,5,6,8,8,9,10,7,6,14,11,7,2,1,2,3,1,1,1,1,2,2,3,5,7,5,8,14,17,3,7,12,6,2,6,12,"DM, M (C)",Deep Lying Playmaker,Defend,Youngster,Full Time,300.0,30/6/2024
935,Santi Rublico,D/WB/M/AM (R),AtlÃ©tico de Madrid,PHI,173 cm,61 kg,17,1300000.0,9,11,7,9,13,11,7,11,13,9,13,8,6,3,9,13,10,7,3,13,13,13,1,3,2,3,1,1,1,1,2,3,1,7,9,9,6,7,12,7,12,12,7,1,7,11,"M/AM (RL), ST (RL)",Winger,Support,Future Prospect,Full Time,400.0,30/6/2024
936,Antonio RÃ¼diger,D (C),Real Madrid,GER,190 cm,86 kg,32,72000000.0,10,10,9,7,10,9,8,8,12,10,17,15,15,15,15,16,14,17,18,17,10,17,2,4,1,1,1,1,2,2,1,3,3,18,18,13,15,16,17,18,13,15,5,14,7,11,D (C),Wide Centre-Back,Defend,Regular Starter,Full Time,325000.0,30/6/2024
937,Daniele Rugani,D (C),Juventus,ITA,190 cm,84 kg,30,4800000.0,7,7,5,7,13,10,6,6,12,12,12,13,15,16,14,14,14,15,14,15,12,15,1,1,1,3,2,3,4,2,4,1,1,7,13,13,16,12,12,8,17,15,6,6,6,12,D (C),Wide Centre-Back,Defend,Squad Player,Full Time,87000.0,30/6/2024
938,Aitor Ruibal,D/WB/M/AM (R),Real Betis,ESP,180 cm,75 kg,29,11500000.0,11,12,9,9,11,12,13,12,11,10,14,13,8,9,10,13,10,15,13,11,12,11,2,2,1,2,1,3,1,2,3,2,1,13,18,12,12,10,16,10,14,20,10,12,12,11,D/WB (RL),Complete Wing-Back,Defend,Squad Player,Full Time,27000.0,30/6/2026
939,Alvaro Ruiz Rente,M/AM (R),Birmingham,CUB,176 cm,72 kg,19,1200000.0,8,8,7,11,9,9,8,12,9,12,11,8,7,9,6,11,7,9,8,8,10,8,3,3,2,1,2,2,1,1,3,3,1,9,8,7,8,13,12,9,8,13,7,7,7,9,"AM (RL), ST (RL)",Wide Midfielder,Support,Future Prospect,Full Time,775.0,30/6/2024
940,Julian Ryerson,D/WB (RL),Dortmund,NOR,183 cm,86 kg,27,30000000.0,12,12,8,8,12,12,9,12,12,11,13,12,10,10,13,13,13,16,13,14,13,15,1,4,3,1,3,3,3,3,3,3,1,16,16,12,14,12,16,12,17,17,8,13,8,12,D/WB (RL),Wing-Back,Defend,Important Player,Full Time,110000.0,30/6/2026
941,Henry Rylah,"AM (RL), ST (C)",Charlton,ENG,188 cm,76 kg,19,120000.0,11,8,5,9,13,13,7,10,12,3,13,10,11,7,1,13,5,8,5,2,11,3,3,1,3,2,2,3,1,2,2,3,2,6,2,4,6,12,13,11,6,6,7,1,1,13,"M/AM (RL), ST (RL)",Winger,Attack,Youngster,Full Time,575.0,30/6/2024
942,Sai Sachdev,D (RC),Sheffield United,ENG,170 cm,63 kg,20,220000.0,11,9,1,4,9,5,6,6,8,5,12,10,10,6,8,12,9,11,10,11,9,7,1,2,2,2,2,2,3,1,1,3,2,8,9,9,11,13,13,1,7,10,4,12,4,7,D (RL),Central Defender,Defend,Youngster,Full Time,750.0,30/6/2024
943,Dominic Sadi,M/AM (C),Bournemouth,ENG,178 cm,66 kg,21,750000.0,6,8,6,12,13,12,6,9,7,13,13,12,6,7,7,13,4,9,4,8,12,7,4,2,2,1,2,1,3,1,4,3,4,10,8,6,7,11,13,3,7,12,6,1,6,12,AM (C),Shadow Striker,Attack,Youngster,Full Time,575.0,30/6/2024
944,Umar Sadiq,ST (C),Real Sociedad,NGA,192 cm,75 kg,28,9800000.0,6,14,8,14,11,16,12,15,11,12,16,14,13,16,6,16,5,14,14,5,13,12,1,3,3,2,1,3,2,2,2,4,2,16,12,12,12,12,14,11,10,12,6,7,11,13,ST (C),Pressing Forward,Attack,Squad Player,Full Time,27000.0,30/6/2026
945,Jude Sadler,GK,Charlton,ENG,196 cm,83 kg,18,100000.0,3,1,4,2,1,1,3,2,8,4,11,8,1,15,3,10,6,3,6,3,5,5,12,10,5,5,12,12,8,12,14,8,5,7,13,5,7,6,7,6,5,4,2,1,2,1,GK,Sweeper Keeper,Defend,Youngster,Youth Contract,65.0,30/6/2024
946,Alexis Saelemaekers,"WB/M (R), AM (RL)",Milan,BEL,180 cm,72 kg,26,9600000.0,13,14,8,8,14,13,12,13,14,12,14,13,10,10,8,14,12,14,10,11,15,12,2,3,3,1,2,3,2,3,1,2,4,14,14,11,13,11,16,10,14,15,6,9,7,15,"M/AM (RL), ST (RL)",Winger,Support,Squad Player,Full Time,28000.0,30/6/2025
947,Charles Sagoe,AM (RLC),Arsenal,ENG,176 cm,68 kg,20,1300000.0,8,12,7,9,11,13,9,11,10,8,14,8,6,8,4,13,5,10,6,5,13,9,2,3,3,3,2,2,1,1,2,1,1,8,8,11,8,8,13,5,11,11,9,4,5,10,"M/AM (RL), ST (RL)",Winger,Support,Youngster,Full Time,1700.0,30/6/2025
948,Matteo Salamon,GK,QPR,ENG,186 cm,76 kg,21,6000.0,3,3,4,3,3,1,1,1,7,4,10,7,1,10,2,9,11,2,5,3,10,5,5,5,7,7,9,6,4,13,15,6,5,6,8,3,6,13,4,11,5,4,1,3,2,3,GK,Sweeper Keeper,Defend,Youngster,Full Time,350.0,30/6/2024
949,Kike Salas,D (C),Sevilla,ESP,188 cm,83 kg,23,9000000.0,6,10,6,8,11,8,8,8,11,10,12,14,15,14,13,13,14,12,13,13,12,11,3,1,2,1,2,2,1,2,1,2,1,13,13,14,14,13,13,12,13,13,6,7,5,11,D (C),Wide Centre-Back,Defend,Squad Player,Full Time,28000.0,30/6/2027
950,Iliesse Salhi,M (C),Mallorca,FRA,172 cm,64 kg,17,700000.0,11,6,6,7,13,7,9,9,10,13,13,8,2,4,8,9,7,12,4,5,8,13,1,2,4,2,1,3,2,1,3,3,1,8,8,4,3,13,5,1,7,12,7,1,1,13,M (C),Mezzala,Support,Future Prospect,Youth Contract,65.0,30/6/2026
951,Salih Ãzcan,"DM, M (C)",Dortmund,TUR,182 cm,74 kg,27,8000000.0,11,12,12,8,13,12,11,11,15,13,12,14,13,12,13,14,13,15,13,14,12,15,1,3,1,3,1,4,3,2,2,1,2,16,16,13,14,13,16,12,16,16,13,8,12,13,"DM, M (C)",Ball Winning Midfielder,Defend,Regular Starter,Full Time,85000.0,30/6/2024
952,Fabian Salmon,ST (C),Wolves,ENG,181 cm,70 kg,18,85000.0,3,9,4,12,8,13,5,9,5,5,13,12,9,9,2,13,3,4,5,3,13,3,1,1,1,2,3,3,3,2,2,2,3,11,5,3,3,8,5,2,4,3,4,1,1,4,ST (C),Poacher,Attack,Youngster,Youth Contract,65.0,30/6/2024
953,Oliver Samuels,"D (LC), WB (L)",Middlesbrough,ENG,185 cm,77 kg,19,1000000.0,10,7,1,7,7,5,3,6,8,4,10,6,8,13,9,11,10,11,5,11,9,7,3,1,1,1,2,1,2,3,1,3,2,15,8,8,12,13,9,10,8,8,5,5,3,9,D (C),Central Defender,Stopper,Future Prospect,Full Time,775.0,30/6/2024
954,Oihan Sancet,M/AM (C),Athletic Club,ESP,188 cm,73 kg,25,82000000.0,8,13,8,12,16,16,9,14,16,15,14,14,11,14,10,14,15,14,14,7,14,8,2,1,2,1,2,2,2,3,2,4,1,17,10,13,14,15,17,12,15,15,7,7,12,16,M (C),Advanced Playmaker,Support,Important Player,Full Time,46500.0,30/6/2030
955,James Sands,"D (C), DM, M (C)",St Pauli,USA,186 cm,84 kg,24,7600000.0,7,11,6,5,12,8,7,12,13,13,13,13,12,14,12,12,12,13,13,14,10,12,1,2,3,1,1,1,1,2,2,2,2,10,12,13,11,12,14,12,14,15,6,7,7,12,"DM, M (C)",Ball Winning Midfielder,Support,-,Full Time,21000.0,31/12/2026
956,Amar Sanghrajka,M/AM (R),Watford,ENG,170 cm,58 kg,18,75000.0,11,10,4,7,12,14,5,9,9,6,13,3,5,6,3,13,5,6,1,4,13,6,1,1,1,2,3,3,2,2,3,1,2,6,7,4,6,6,14,11,7,11,6,5,2,8,"M/AM (RL), ST (RL)",Winger,Support,Youngster,Full Time,250.0,30/6/2025
957,Pavle Sarac,M (C),Roma,CRO,173 cm,63 kg,18,100000.0,2,3,2,2,6,7,5,7,11,13,14,9,1,5,8,10,6,6,5,6,10,6,2,3,1,4,4,3,3,3,3,1,1,9,1,7,6,8,3,4,7,11,5,1,1,10,M (C),Mezzala,Support,Youngster,Youth Contract,250.0,30/6/2024
958,Izan Sarmiento,M/AM (R),Espanyol,ESP,179 cm,69 kg,20,5000.0,11,11,5,6,11,10,5,13,7,6,13,3,4,3,4,13,5,11,3,6,13,6,2,3,3,3,3,3,3,4,2,1,2,8,2,6,5,8,13,3,6,7,7,2,1,7,"M/AM (RL), ST (RL)",Winger,Support,Youngster,Full Time,300.0,30/6/2024
959,Jeremy Sarmiento,AM (RL),Cremonese,ECU,178 cm,72 kg,23,14500000.0,11,16,8,13,13,16,13,12,12,11,15,11,10,10,6,15,7,14,9,7,14,15,3,2,1,1,3,1,2,4,3,1,3,9,11,13,11,9,13,7,10,14,8,6,6,14,"M/AM (RL), ST (RL)",Winger,Support,-,Full Time,17500.0,30/6/2024
960,Pape Matar Sarr,"DM, M (C)",Tottenham,SEN,184 cm,70 kg,22,96000000.0,7,13,8,9,15,13,10,13,14,14,14,16,10,12,12,13,14,17,15,13,14,15,1,1,3,3,1,1,3,2,2,2,2,11,16,15,15,14,16,10,14,14,7,8,9,14,M (C),Carrilero,Support,Squad Player,Full Time,82000.0,30/6/2028
961,Dovydas Sasnauskas,D (C),Sheffield United,LTU,186 cm,75 kg,18,65000.0,1,1,1,1,5,5,2,1,5,4,12,5,11,11,12,11,12,4,6,10,11,5,2,3,3,2,3,2,2,1,3,3,3,5,7,3,3,12,12,6,4,5,1,2,4,4,D (C),Central Defender,Defend,Youngster,Full Time,250.0,30/6/2024
962,Joe Scally,D/WB (RL),Gladbach,USA,184 cm,80 kg,22,8000000.0,12,12,6,7,11,11,7,11,12,10,14,11,11,11,12,15,12,15,11,12,12,12,2,3,3,2,2,1,4,2,4,1,1,13,14,10,12,10,16,6,16,16,6,13,6,12,D/WB (RL),Wing-Back,Defend,Regular Starter,Full Time,27000.0,30/6/2025
963,Giorgio Scalvini,D (C),Atalanta,ITA,194 cm,87 kg,21,70000000.0,9,12,4,8,12,7,9,7,12,12,12,17,14,15,14,13,15,15,14,15,13,13,1,3,2,2,3,1,3,3,3,1,3,13,14,14,15,14,15,9,16,16,5,6,5,13,D (C),Wide Centre-Back,Defend,Important Player,Full Time,12750.0,30/6/2026
964,Ollie Scarles,"D (LC), WB (L), DM, M/AM (L)",West Ham,ENG,183 cm,73 kg,19,6600000.0,12,6,8,12,12,8,5,12,9,7,12,9,8,6,9,13,9,13,6,13,13,8,2,1,1,2,1,2,3,3,1,4,4,9,9,8,5,13,11,6,8,9,11,5,6,8,D/WB (RL),Wing-Back,Support,Future Prospect,Full Time,1200.0,30/6/2026
965,Dane Scarlett,ST (C),Tottenham,ENG,181 cm,75 kg,21,1100000.0,8,12,7,11,11,9,9,13,9,7,14,12,11,10,6,14,7,9,10,6,13,12,2,2,1,2,1,2,1,3,3,3,3,11,10,12,9,10,14,6,8,12,4,6,12,13,ST (C),Advanced Forward,Attack,Youngster,Full Time,11750.0,30/6/2024
966,AndrÃ¡s SchÃ¤fer,"DM, M (C)",Union Berlin,HUN,179 cm,70 kg,26,6400000.0,11,13,12,9,13,12,12,13,13,13,12,13,12,11,12,13,12,15,11,13,13,12,3,1,3,3,3,2,3,4,1,2,3,13,16,13,14,12,16,12,16,16,12,7,11,13,"DM, M (C)",Ball Winning Midfielder,Defend,Regular Starter,Full Time,27000.0,30/6/2024
967,Patrik Schick,ST (C),Bayer Leverkusen,CZE,191 cm,87 kg,29,39000000.0,8,13,12,15,16,15,12,14,12,12,13,14,16,16,6,15,7,12,15,6,13,15,3,2,1,2,1,4,1,2,1,3,3,11,12,14,13,13,12,10,11,12,4,6,12,16,ST (C),Complete Forward,Attack,Important Player,Full Time,135000.0,30/6/2028
968,Xaver Schlager,"DM, M (C)",RB Leipzig,AUT,174 cm,76 kg,27,16500000.0,8,12,12,8,14,11,12,10,15,14,12,15,8,9,13,13,14,16,12,16,12,14,1,2,2,2,1,1,3,1,1,3,3,16,16,15,16,13,17,15,16,17,10,6,8,14,"DM, M (C)",Ball Winning Midfielder,Defend,Important Player,Full Time,90000.0,30/6/2024
969,Nico Schlotterbeck,D (LC),Dortmund,GER,191 cm,86 kg,25,53000000.0,10,13,6,8,12,13,12,10,15,14,13,13,15,16,14,14,14,13,16,16,12,15,1,3,1,3,1,1,4,1,3,3,3,16,17,15,12,12,18,12,15,17,3,14,9,13,D (C),Wide Centre-Back,Defend,Important Player,Full Time,105000.0,30/6/2025
970,Lewis Schouten,"D (C), DM, M/AM (C)",Excelsior,NED,190 cm,84 kg,21,7800000.0,7,9,11,8,12,10,11,11,12,14,11,11,10,14,10,11,11,12,12,12,12,11,1,1,2,3,3,2,3,1,1,3,2,12,13,12,9,11,10,9,15,15,8,5,12,12,"DM, M (C)",Ball Winning Midfielder,Defend,-,Full Time,7000.0,30/6/2025
971,Perr Schuurs,D (C),Torino,NED,191 cm,87 kg,25,10500000.0,9,7,14,7,11,9,15,8,13,13,12,15,15,15,15,13,14,14,14,14,12,13,2,3,3,1,1,3,3,1,1,2,3,10,12,13,13,13,16,12,12,13,7,5,10,12,D (C),Wide Centre-Back,Defend,Regular Starter,Full Time,39500.0,30/6/2024
972,La'Sean Sealey,ST (C),Norwich,ENG,178 cm,74 kg,18,85000.0,5,6,5,10,6,4,6,7,6,6,16,6,7,8,4,16,7,10,13,4,10,10,2,3,2,1,3,1,2,3,2,2,1,9,7,8,5,6,14,5,7,10,4,4,7,7,ST (C),Pressing Forward,Defend,Youngster,Youth Contract,65.0,30/6/2024
973,Josh Seary,D/WB (R),Preston,ENG,173 cm,71 kg,20,600000.0,11,9,3,9,11,5,9,8,11,8,13,7,10,9,9,12,8,12,10,10,9,10,2,3,4,3,1,1,2,2,3,3,2,10,10,10,9,14,15,11,10,10,6,8,2,10,D/WB (RL),Inverted Wing-Back,Attack,Breakthrough Prospect,Full Time,1700.0,31/12/2023
974,Ferran Seco,D (C),Real Madrid,ESP,185 cm,73 kg,18,210000.0,3,5,1,1,5,5,1,5,6,1,13,3,13,7,13,13,13,5,5,13,11,6,3,2,3,1,2,2,1,2,3,4,2,6,8,6,12,11,17,11,5,6,1,1,2,1,D (C),Central Defender,Cover,Youngster,Full Time,300.0,30/6/2024
975,Dennis Seimen,GK,Paderborn,GER,192 cm,82 kg,19,6000000.0,3,3,6,3,11,8,2,3,11,11,8,10,7,16,2,9,12,10,11,1,12,12,13,11,11,12,12,10,13,14,16,7,11,15,12,11,10,10,18,13,11,13,4,2,11,11,GK,Sweeper Keeper,Attack,-,Full Time,10500.0,30/6/2027
976,Marcos Senesi,D (C),Bournemouth,ARG,184 cm,80 kg,28,31000000.0,10,10,7,8,13,11,7,10,14,14,14,14,14,15,14,11,14,15,12,14,11,14,3,1,1,2,2,3,1,1,2,1,2,10,14,13,12,13,13,13,15,15,6,6,6,14,D (C),Libero,Defend,Regular Starter,Full Time,58000.0,30/6/2024
977,Femi Seriki,D/WB/M (R),Sheffield United,ENG,183 cm,81 kg,22,22000.0,11,12,5,8,10,11,7,10,9,9,14,12,8,9,10,13,11,12,9,11,11,11,2,1,2,2,1,1,1,1,3,1,2,10,9,10,7,9,11,4,9,12,8,8,6,11,D/WB (RL),Wing-Back,Attack,Fringe Player,Full Time,11750.0,30/6/2024
978,Kristian Shevchenko,ST (C),Watford,UKR,176 cm,68 kg,18,55000.0,2,12,1,12,12,12,5,12,5,5,12,8,11,4,2,9,3,4,5,1,11,1,2,2,3,2,1,1,2,2,2,3,3,13,2,9,2,8,14,3,4,5,2,2,5,9,ST (C),Poacher,Attack,Youngster,Full Time,250.0,30/6/2024
979,Rio Shipston,"DM, M/AM (C)",Sheffield Wednesday,ENG,176 cm,72 kg,20,1100000.0,13,13,9,8,13,11,8,12,12,6,12,8,9,9,7,13,12,11,11,10,10,15,2,3,2,2,1,4,1,2,3,4,1,11,9,12,10,9,10,7,13,14,11,7,13,11,M (C),Box To Box Midfielder,Support,Breakthrough Prospect,Full Time,875.0,30/6/2024
980,Kleo Shpuza,D/M (L),Udinese,ALB,185 cm,76 kg,18,65000.0,11,8,7,6,9,7,4,7,9,8,12,7,7,11,9,8,6,6,6,10,9,8,1,2,3,3,3,1,1,2,2,1,3,13,8,7,12,13,5,2,5,9,7,3,1,9,D (RL),Full-Back,Defend,Youngster,Youth Contract,250.0,30/6/2024
981,Rylie Siddall,"DM, M (C)",Coventry,ENG,187 cm,78 kg,19,1100000.0,6,7,6,7,8,5,8,8,8,7,9,11,6,14,9,9,7,8,5,14,11,6,4,1,3,3,3,2,3,3,3,2,2,15,15,6,11,5,6,12,13,13,6,1,2,8,"DM, M (C)",Ball Winning Midfielder,Support,Future Prospect,Full Time,475.0,30/6/2024
982,Silas,"WB/M (R), AM (RL)",Stuttgart,COD,189 cm,82 kg,26,7000000.0,10,14,6,12,12,16,9,13,11,11,16,11,9,13,8,17,8,12,12,8,15,11,1,3,1,2,1,2,3,2,3,1,3,12,11,11,10,10,12,4,12,12,6,6,15,14,"M/AM (RL), ST (RL)",Winger,Attack,Regular Starter,Full Time,33500.0,30/6/2024
983,Unai SimÃ³n,GK,Athletic Club,ESP,190 cm,89 kg,28,121000000.0,3,1,9,2,13,3,1,3,12,14,13,13,13,15,1,13,15,12,12,1,14,7,16,15,15,13,14,13,15,16,13,9,15,13,12,15,12,14,15,12,13,12,7,2,4,13,GK,Sweeper Keeper,Defend,Important Player,Full Time,80000.0,30/6/2027
984,Zach Simons,D (C),Tottenham,ENG,180 cm,73 kg,19,90000.0,1,1,1,4,5,5,3,4,5,1,9,6,10,9,9,7,12,10,7,13,8,5,3,3,2,3,2,3,2,1,1,3,3,8,7,5,7,13,13,11,4,5,1,1,2,4,D (C),Central Defender,Defend,Youngster,Full Time,350.0,30/6/2024
985,Jimmy Sinclair,D (R),Nottm Forest,ENG,181 cm,72 kg,18,140000.0,11,3,1,3,6,5,1,5,8,7,14,8,8,10,6,9,8,8,7,12,8,8,2,1,3,3,1,1,1,3,3,1,3,9,8,8,6,14,14,7,8,8,6,4,5,8,D (RL),Full-Back,Defend,Youngster,Full Time,575.0,30/6/2024
986,Åukasz Skorupski,GK,Bologna,POL,187 cm,84 kg,34,2900000.0,3,1,7,2,9,10,1,9,9,8,12,14,4,14,3,12,15,15,15,1,15,15,13,10,13,3,12,9,17,16,10,16,10,13,13,12,12,13,13,11,17,16,4,1,3,7,GK,Sweeper Keeper,Defend,First-Choice Goalkeeper,Full Time,37500.0,30/6/2024
987,Bradley Slade,D (LC),Fulham,ENG,187 cm,72 kg,18,140000.0,8,1,1,2,4,5,6,6,7,6,9,6,6,8,8,10,9,8,5,14,11,7,3,3,2,2,1,1,3,1,2,3,3,8,5,6,8,13,9,4,8,13,5,6,5,7,D (RL),Full-Back,Defend,Youngster,Youth Contract,65.0,30/6/2024
988,Gabriel SÅonina,GK,Chelsea,USA,194 cm,89 kg,21,900000.0,2,1,7,2,9,1,2,1,8,10,12,11,2,17,3,11,13,13,13,2,12,12,13,12,13,6,10,10,12,14,7,8,11,12,13,13,13,9,18,1,14,10,4,1,3,9,GK,Goalkeeper,Defend,Future Prospect,Full Time,23500.0,30/6/2024
989,Will Smallbone,"DM, M (C)",Millwall,IRL,173 cm,61 kg,25,8199999.999999999,12,13,9,10,14,12,9,13,14,16,12,13,9,11,7,12,11,14,9,11,13,13,3,4,2,3,3,3,3,2,2,3,3,7,7,13,13,13,13,9,14,14,9,6,9,14,"DM, M (C)",Deep Lying Playmaker,Support,-,Full Time,29000.0,30/6/2024
990,Isaac Smith,D (C),Man City,ENG,183 cm,73 kg,19,750000.0,4,12,4,8,13,5,9,9,11,9,13,13,11,12,7,12,9,7,6,13,9,10,2,1,2,1,3,2,2,1,1,3,2,14,10,13,6,10,6,6,9,11,5,7,8,9,D (C),Ball Playing Defender,Stopper,Youngster,Full Time,3500.0,30/6/2024
991,Max Smith,D (C),Oxford United,ENG,189 cm,76 kg,20,18000.0,5,11,5,13,10,9,3,11,6,3,13,7,11,8,4,13,4,7,6,1,13,6,2,1,3,1,1,3,4,3,3,3,3,5,5,4,5,10,6,6,5,6,5,5,5,9,D (C),No-Nonsense Centre-Back,Cover,Youngster,Full Time,350.0,30/6/2024
